name,company,year,Price,kms_driven,fuel_type,car_age,is_luxury,kms_per_year
Hyundai Eon Era,Hyundai,2013,12.154784614286667,10.589131655274922,Petrol,7,0,4962.5
Hyundai Elantra 1.8,Hyundai,2012,13.122365377402328,11.082157933374816,Petrol,8,0,7222.222222222223
Maruti Suzuki Swift,Maruti,2010,12.506180941677357,11.112462823634855,Diesel,10,0,6090.909090909091
Maruti Suzuki Zen,Maruti,2008,11.736077016252437,10.736418414365376,Petrol,12,0,3538.4615384615386
Hyundai Eon Era,Hyundai,2012,12.144202560946876,10.545367754151743,Petrol,8,0,4222.222222222223
Hyundai Grand i10,Hyundai,2016,12.847929163278053,10.203629181337648,Petrol,4,0,5400.0
Hyundai Verna Fluidic,Hyundai,2011,12.807655372286902,10.668978650219241,Diesel,9,0,4300.0
Ford EcoSport Trend,Ford,2014,13.049794835104816,10.757924157061597,Petrol,6,0,6714.285714285715
Hyundai i20 Magna,Hyundai,2011,12.388398368982115,10.645448706505872,Petrol,9,0,4200.0
Chevrolet Beat Diesel,Chevrolet,2016,12.100712129872347,9.869775638050593,Diesel,4,0,3867.2
Tata Indica eV2,Tata,2015,11.849404844423074,11.003864949150904,Diesel,5,0,10017.5
Jaguar XF 2.2,Jaguar,2013,14.599412558413583,10.275085591132715,Diesel,7,1,3625.0
Audi Q5 2.0,Audi,2014,14.686804342317648,10.434145214930487,Diesel,6,1,4857.142857142857
BMW 3 Series,Bmw,2011,13.887832149776026,10.463131911491967,Diesel,9,1,3500.0
Maruti Suzuki Swift,Maruti,2015,13.07107218827772,9.99884318585288,Petrol,5,0,3666.6666666666665
BMW X1 sDrive20d,Bmw,2012,13.840204146163925,10.62135173563291,Diesel,8,1,4555.555555555556
Maruti Suzuki S,Maruti,2016,13.329379172803593,9.952325334619427,Diesel,4,0,4200.0
Maruti Suzuki Ertiga,Maruti,2013,13.07107218827772,10.778977123006351,Diesel,7,0,6000.0
Maruti Suzuki Alto,Maruti,2016,12.506180941677357,10.545367754151743,Petrol,4,0,7600.0
Honda City SV,Honda,2014,13.07107218827772,10.434145214930487,Diesel,6,0,4857.142857142857
Volkswagen Vento Comfortline,Volkswagen,2011,12.388398368982115,10.73496086257636,Petrol,9,0,4593.3
Honda City 1.5,Honda,2005,11.695255355062795,11.127277689932466,Petrol,15,0,4250.0
Audi A4 2.0,Audi,2016,14.45736497045232,10.691967639914864,Diesel,4,1,8800.0
Mahindra KUV100,Mahindra,2017,12.793862088206213,10.463131911491967,Diesel,3,0,8750.0
Tata Zest XE,Tata,2018,13.017005083966255,11.538242272954019,Diesel,2,0,34187.666666666664
Mahindra XUV500 W8,Mahindra,2015,13.710151153416941,10.261196961231647,Diesel,5,0,4766.666666666667
Maruti Suzuki Swift,Maruti,2017,13.384729180332174,10.640675541671662,Diesel,3,0,10450.0
Tata Sumo Gold,Tata,2014,12.524530013005734,11.661354090741,Diesel,6,0,16571.428571428572
Maruti Suzuki Swift,Maruti,2009,12.25486757159303,10.985309671896763,Petrol,11,0,4916.666666666667
Mahindra Scorpio 2.6,Mahindra,2004,12.07254696717504,10.968215530759236,Diesel,16,0,3411.764705882353
Maruti Suzuki Omni,Maruti,2009,11.350418300109132,10.714439990727769,Petrol,11,0,3750.0
Mitsubishi Pajero Sport,Mitsubishi,2015,14.214287349062356,10.659398242331683,Diesel,5,0,7098.333333333333
Renault Duster,Renault,2014,13.592368256649284,8.909370405197466,Diesel,6,0,1057.142857142857
Volkswagen Jetta Comfortline,Volkswagen,2009,13.017005083966255,10.905974329106854,Diesel,11,0,4541.666666666667
Maruti Suzuki Ertiga,Maruti,2012,13.815511557963774,12.206077645517674,Diesel,8,0,22222.222222222223
Audi A4 2.0,Audi,2013,14.227620871042543,10.203629181337648,Diesel,7,1,3375.0
Volvo S80 Summum,Volvo,2015,14.430696737594902,10.645448706505872,Diesel,5,0,7000.0
Toyota Corolla Altis,Toyota,2014,13.579789490265188,10.275085591132715,Petrol,6,0,4142.857142857143
Mitsubishi Pajero Sport,Mitsubishi,2015,14.360738188157574,10.518700218288165,Diesel,5,0,6166.666666666667
Chevrolet Beat LT,Chevrolet,2012,11.813037464800539,10.491301994830229,Petrol,8,0,4000.0
BMW X1,Bmw,2011,13.815511557963774,10.434145214930487,Diesel,9,1,3400.0
Datsun Redi GO,Datsun,2018,12.611537753638338,8.853808274977197,Petrol,2,0,2333.3333333333335
Mercedes Benz C,Mercedes,2009,14.018452218287162,11.23850177707664,Diesel,11,1,6333.333333333333
Mahindra Scorpio SLX,Mahindra,2004,12.07254696717504,11.002116507732017,Diesel,16,0,3529.4117647058824
Volkswagen Vento Comfortline,Volkswagen,2011,12.206077645517674,11.461642696843066,Diesel,9,0,9500.0
Tata Indigo CS,Tata,2017,12.506180941677357,10.819798284210286,Diesel,3,0,12500.0
Ford Figo Petrol,Ford,2019,13.171155446333852,0.0,Petrol,1,0,0.0
Honda City ZX,Honda,2006,12.100717685412471,10.819798284210286,Petrol,14,0,3333.3333333333335
Maruti Suzuki Wagon,Maruti,2008,11.849404844423074,11.127277689932466,Petrol,12,0,5230.7692307692305
Ford EcoSport Trend,Ford,2014,12.899222326086994,9.680406499268875,Petrol,6,0,2285.714285714286
Maruti Suzuki Swift,Maruti,2016,13.120363378739663,10.839600519357369,Diesel,4,0,10200.0
Maruti Suzuki Omni,Maruti,2009,11.350418300109132,10.933124826700707,Petrol,11,0,4666.666666666667
Maruti Suzuki Zen,Maruti,2004,11.156264806643742,11.51293546492023,Petrol,16,0,5882.35294117647
Renault Duster RxL,Renault,2015,13.217675375388819,10.491301994830229,Petrol,5,0,6000.0
Maruti Suzuki Swift,Maruti,2014,12.821260987319457,9.35218709620442,Petrol,6,0,1646.142857142857
Maruti Suzuki Baleno,Maruti,2018,13.444448325847754,6.90875477931522,Petrol,2,0,333.3333333333333
Honda WR V,Honda,2009,12.429220196836383,11.002116507732017,Petrol,11,0,5000.0
Tata Indigo CS,Tata,2016,11.608244735642321,11.350418300109132,Diesel,4,0,17000.0
Renault Duster 110,Renault,2013,13.102162710901053,10.5610334618531,Diesel,7,0,4825.0
Mahindra Scorpio LX,Mahindra,2009,12.676079399771027,11.466891997618188,Diesel,11,0,7958.333333333333
Maruti Suzuki Zen,Maruti,2004,11.127277689932466,10.933124826700707,Petrol,16,0,3294.1176470588234
Maruti Suzuki Wagon,Maruti,2014,11.775297421715827,10.531002280500273,Petrol,6,0,5351.142857142857
Maruti Suzuki SX4,Maruti,2016,13.785052381406869,11.361648984006603,Diesel,4,0,17192.0
Audi A3 Cabriolet,Audi,2015,14.946912992035967,9.434842999328023,Petrol,5,1,2086.0
Hyundai Eon D,Hyundai,2018,12.54254845357358,10.463131911491967,Petrol,2,0,11666.666666666666
Maruti Suzuki Zen,Maruti,2009,11.736077016252437,0.0,Petrol,11,0,0.0
Mahindra Scorpio SLX,Mahindra,2008,12.560247968016562,11.289794413577894,Diesel,12,0,6153.846153846154
Hyundai Santro AE,Hyundai,2011,12.013706813470414,10.714439990727769,Petrol,9,0,4500.0
Maruti Suzuki Swift,Maruti,2009,12.429220196836383,10.839600519357369,Diesel,11,0,4250.0
Mahindra Xylo D2,Mahindra,2011,12.873904582205107,10.778977123006351,Diesel,9,0,4800.0
Hyundai Santro,Hyundai,2003,11.002116507732017,10.839600519357369,Petrol,17,0,2833.3333333333335
Chevrolet Beat LT,Chevrolet,2015,12.278397958261774,11.407576060361786,Diesel,5,0,15000.0
Maruti Suzuki Swift,Maruti,2015,13.07107218827772,10.668978650219241,Diesel,5,0,7166.666666666667
Mahindra XUV500 W8,Mahindra,2015,13.70903942580019,10.87806606028079,Diesel,5,0,8833.333333333334
Toyota Fortuner 3.0,Toyota,2013,14.22030944419592,11.48247656671073,Diesel,7,0,12125.0
Maruti Suzuki Alto,Maruti,2013,12.388398368982115,9.90353755128617,Petrol,7,0,2500.0
Hyundai Getz GLE,Hyundai,2007,11.502885230075814,10.915106645867503,Petrol,13,0,3928.5714285714284
Maruti Suzuki Swift,Maruti,2014,12.468440756144114,11.695255355062795,Diesel,6,0,17142.85714285714
Hyundai Creta 1.6,Hyundai,2019,13.997832948091215,0.0,Petrol,1,0,0.0
Hyundai Santro Xing,Hyundai,2007,11.652696102959753,10.736418414365376,Petrol,13,0,3285.714285714286
Hyundai Santro Xing,Hyundai,2009,11.385103457032141,10.673618922112436,Petrol,11,0,3600.0
Mahindra Xylo D2,Mahindra,2011,12.873904582205107,10.933124826700707,Diesel,9,0,5600.0
Hyundai Santro Xing,Hyundai,2007,11.813037464800539,10.645448706505872,Petrol,13,0,3000.0
Tata Indica V2,Tata,2009,11.407576060361786,10.328787967145063,Diesel,11,0,2550.0
Hyundai i10 Sportz,Hyundai,2011,12.301387370778713,10.545367754151743,Petrol,9,0,3800.0
Hyundai Grand i10,Hyundai,2017,12.959844447906553,7.844240718141811,Petrol,3,0,637.5
Hyundai Santro Xing,Hyundai,2007,11.813037464800539,10.757924157061597,Petrol,13,0,3357.1428571428573
Honda City 1.5,Honda,2005,11.461642696843066,10.62135173563291,Petrol,15,0,2562.5
Nissan Micra XL,Nissan,2017,12.971542813248437,11.042937835596494,Diesel,3,0,15625.0
Honda City 1.5,Honda,2005,11.652696102959753,11.127277689932466,Petrol,15,0,4250.0
Maruti Suzuki Alto,Maruti,2015,12.278397958261774,10.819798284210286,Petrol,5,0,8333.333333333334
Maruti Suzuki Wagon,Maruti,2004,10.87806606028079,11.141876276228,Petrol,16,0,4058.823529411765
Maruti Suzuki Ertiga,Maruti,2012,13.122365377402328,10.778977123006351,Diesel,8,0,5333.333333333333
Tata Indica eV2,Tata,2012,11.350418300109132,10.915106645867503,Diesel,8,0,6111.111111111111
Maruti Suzuki Omni,Maruti,2013,12.013706813470414,10.12667110305036,Petrol,7,0,3125.0
Hyundai Eon Era,Hyundai,2014,12.206077645517674,10.254179634797001,Petrol,6,0,4057.1428571428573
Hyundai Eon,Hyundai,2014,12.206077645517674,10.239995502805316,Petrol,6,0,4000.0
Maruti Suzuki Swift,Maruti,2015,12.959846800844963,10.645448706505872,Diesel,5,0,7000.0
Hyundai Verna 1.6,Hyundai,2012,13.304686600863562,10.275085591132715,Diesel,8,0,3222.222222222222
Chevrolet Tavera LS,Chevrolet,2005,11.775297421715827,11.134384623799924,Diesel,15,0,4280.3125
Tata Tiago Revotron,Tata,2018,12.971542813248437,8.160803920954665,Petrol,2,0,1166.6666666666667
Tata Tiago Revotorq,Tata,2019,13.250758351186132,0.0,Petrol,1,0,0.0
Tata Nexon,Tata,2019,,0.0,Petrol,1,0,0.0
Maruti Suzuki Zen,Maruti,2006,11.170449240431308,10.373522431293592,Petrol,14,0,2133.3333333333335
Mahindra KUV100 K8,Mahindra,2018,13.235693848424024,8.987321812850125,Diesel,2,0,2666.6666666666665
Ford EcoSport Titanium,Ford,2014,13.28787951079572,10.434145214930487,Diesel,6,0,4857.142857142857
Hindustan Motors Ambassador,Hindustan,1995,13.527829818844937,10.518700218288165,Petrol,25,0,1423.076923076923
Ford Fusion 1.4,Ford,2007,11.736077016252437,11.355756902579552,Diesel,13,0,6103.928571428572
Hyundai Santro Xing,Hyundai,2007,11.813037464800539,10.736418414365376,Petrol,13,0,3285.714285714286
Hyundai Santro,Hyundai,2002,11.002116507732017,10.757924157061597,Petrol,18,0,2473.684210526316
Fiat Linea Emotion,Fiat,2009,11.695255355062795,11.06665398721974,Petrol,11,0,5333.333333333333
Ford Ikon 1.3,Ford,2008,11.461642696843066,10.736418414365376,Petrol,12,0,3538.4615384615386
Maruti Suzuki Omni,Maruti,2017,12.388398368982115,8.987321812850125,Petrol,3,0,2000.0
Tata Indica V2,Tata,2012,11.652696102959753,11.06665398721974,Diesel,8,0,7111.111111111111
Mahindra Scorpio S4,Mahindra,2015,13.586098651497313,11.050905878263567,Diesel,5,0,10500.0
Hyundai Santro Xing,Hyundai,2007,10.915106645867503,11.082157933374816,Petrol,13,0,4642.857142857143
Mahindra Xylo D2,Mahindra,2009,12.611541086966115,11.034905792929415,Diesel,11,0,5166.666666666667
Hyundai Grand i10,Hyundai,2014,12.676079399771027,10.62135173563291,Petrol,6,0,5857.142857142857
Maruti Suzuki Alto,Maruti,2015,12.487488878546145,9.546884034617925,Petrol,5,0,2333.3333333333335
Toyota Corolla,Toyota,2006,11.982935344196433,10.596659732783579,Petrol,14,0,2666.6666666666665
Hyundai Eon Magna,Hyundai,2017,12.611541086966115,7.3783837129967145,Petrol,3,0,400.0
Tata Sumo Grande,Tata,2010,11.775297421715827,11.407576060361786,Diesel,10,0,8181.818181818182
Maruti Suzuki Swift,Maruti,2011,12.429220196836383,10.968215530759236,Diesel,9,0,5800.0
Volkswagen Polo Highline1.2L,Volkswagen,2013,12.847929163278053,10.203629181337648,Petrol,7,0,3375.0
Maruti Suzuki Alto,Maruti,2003,10.645448706505872,11.002116507732017,Petrol,17,0,3333.3333333333335
Tata Tiago Revotron,Tata,2017,12.899222326086994,10.34177474101152,Petrol,3,0,7750.0
Maruti Suzuki Swift,Maruti,2009,11.695255355062795,11.407576060361786,Diesel,11,0,7500.0
Maruti Suzuki Swift,Maruti,2009,11.695255355062795,11.407576060361786,Diesel,11,0,7500.0
Tata Indigo eCS,Tata,2016,11.775297421715827,11.918397239722838,Diesel,4,0,30000.0
Chevrolet Beat LS,Chevrolet,2014,12.149507585033072,10.34177474101152,Diesel,6,0,4428.571428571428
Mahindra Xylo E8,Mahindra,2011,12.807655372286902,10.668978650219241,Diesel,9,0,4300.0
Hyundai Eon D,Hyundai,2013,12.04355959836804,9.90353755128617,Petrol,7,0,2500.0
Tata Sumo Gold,Tata,2013,12.278397958261774,11.51293546492023,Petrol,7,0,12500.0
Tata Nano,Tata,2013,11.002116507732017,8.853808274977197,Petrol,7,0,875.0
Hyundai Elite i20,Hyundai,2017,13.304684934198283,10.34177474101152,Petrol,3,0,7750.0
Hyundai i10 Magna,Hyundai,2009,12.899222326086994,10.404293143019792,Petrol,11,0,2750.0
Hyundai Creta,Hyundai,2016,13.710151153416941,11.002116507732017,Diesel,4,0,12000.0
Volkswagen Polo,Volkswagen,2013,12.611537753638338,10.778977123006351,Diesel,7,0,6000.0
Maruti Suzuki Dzire,Maruti,2014,12.834681304952548,10.404293143019792,Petrol,6,0,4714.285714285715
Tata Bolt XM,Tata,2015,13.304686600863562,9.61587214452889,Petrol,5,0,2500.0
Maruti Suzuki Alto,Maruti,2005,11.156264806643742,10.757924157061597,Petrol,15,0,2937.5
Maruti Suzuki Alto,Maruti,2005,11.51293546492023,10.596659732783579,Petrol,15,0,2500.0
Hyundai Venue,Hyundai,2019,,8.853808274977197,Diesel,1,0,3500.0
Maruti Suzuki Ritz,Maruti,2010,11.918397239722838,10.545367754151743,Diesel,10,0,3454.5454545454545
Maruti Suzuki Alto,Maruti,2017,12.323860125621126,9.433563920090563,Petrol,3,0,3125.0
Maruti Suzuki Dzire,Maruti,2009,12.25486757159303,10.645448706505872,Petrol,11,0,3500.0
Renault Lodgy,Renault,2016,,9.90353755128617,Diesel,4,0,4000.0
Hyundai i20 Asta,Hyundai,2014,12.959846800844963,10.34177474101152,Petrol,6,0,4428.571428571428
Maruti Suzuki Swift,Maruti,2008,11.995357787034976,11.002116507732017,Diesel,12,0,4615.384615384615
Tata Indica V2,Tata,2005,11.002116507732017,11.289794413577894,Diesel,15,0,5000.0
Mahindra Scorpio VLX,Mahindra,2014,13.384729180332174,11.251573687764477,Diesel,6,0,11000.0
Toyota Innova 2.5,Toyota,2012,13.527829818844937,11.225256725762893,Diesel,8,0,8333.333333333334
Mahindra Xylo E8,Mahindra,2010,12.834683971615659,10.596659732783579,Diesel,10,0,3636.3636363636365
Hyundai i20 Magna,Hyundai,2011,12.345838935721968,10.757924157061597,Petrol,9,0,4700.0
Maruti Suzuki Omni,Maruti,2000,10.491274217438248,11.002116507732017,Petrol,20,0,2857.1428571428573
Mahindra KUV100,Mahindra,2016,12.847929163278053,10.184937747111391,Petrol,4,0,5300.0
Mahindra KUV100 K8,Mahindra,2019,13.235693848424024,7.964155718840937,Petrol,1,0,1437.5
Datsun Go Plus,Datsun,2016,12.560247968016562,9.539716058977092,Petrol,4,0,2780.0
Ford Endeavor 4x4,Ford,2019,14.88022163978423,9.105090961257085,Diesel,1,0,4500.0
Tata Indica V2,Tata,2005,10.596634733096073,11.289794413577894,Diesel,15,0,5000.0
Hyundai Santro Xing,Hyundai,2006,11.350418300109132,11.002116507732017,Petrol,14,0,4000.0
Maruti Suzuki Wagon,Maruti,2016,12.886643575525625,9.90353755128617,Petrol,4,0,4000.0
Maruti Suzuki Swift,Maruti,2008,12.07254696717504,10.968215530759236,Diesel,12,0,4461.538461538462
Maruti Suzuki Alto,Maruti,2019,12.899222326086994,7.313886831633462,Petrol,1,0,750.0
Toyota Innova 2.5,Toyota,2011,13.527829818844937,11.225256725762893,Diesel,9,0,7500.0
Maruti Suzuki Alto,Maruti,2016,12.429220196836383,7.804251383528112,Petrol,4,0,490.0
Maruti Suzuki Alto,Maruti,2019,12.959846800844963,7.3938782901077555,Petrol,1,0,812.5
Maruti Suzuki Alto,Maruti,2019,,7.313886831633462,Petrol,1,0,750.0
Volkswagen Polo Highline1.2L,Volkswagen,2017,13.171155446333852,10.714439990727769,Petrol,3,0,11250.0
Mahindra Logan,Mahindra,2009,11.775297421715827,11.082157933374816,Diesel,11,0,5416.666666666667
Maruti Suzuki 800,Maruti,2000,10.308985993422082,10.416341118636355,Petrol,20,0,1590.4761904761904
Mahindra Scorpio,Mahindra,2011,13.07107218827772,11.004164375253117,Diesel,9,0,6012.3
Chevrolet Sail 1.2,Chevrolet,2013,12.611541086966115,10.239995502805316,Petrol,7,0,3500.0
Volkswagen Vento Highline,Volkswagen,2015,,10.568775236216993,Diesel,5,0,6483.333333333333
Hyundai Santro AE,Hyundai,2003,11.002116507732017,11.156264806643742,Petrol,17,0,3888.8888888888887
Maruti Suzuki Wagon,Maruti,2006,11.51293546492023,8.853808274977197,Petrol,14,0,466.6666666666667
Hyundai Eon,Hyundai,2018,12.468440756144114,10.12667110305036,Petrol,2,0,8333.333333333334
Tata Manza,Tata,2015,11.51293546492023,11.51293546492023,Diesel,5,0,16666.666666666668
Toyota Innova 2.0,Toyota,2019,,8.294299608857235,Petrol,1,0,2000.0
Toyota Etios G,Toyota,2013,12.487488878546145,10.645448706505872,Petrol,7,0,5250.0
Toyota Qualis,Toyota,2003,12.100717685412471,11.51293546492023,Diesel,17,0,5555.555555555556
Hyundai Santro Xing,Hyundai,2004,10.714439990727769,11.831350104756524,Petrol,16,0,8087.941176470588
Tata Indica eV2,Tata,2016,10.829748417047593,11.420821140914589,Diesel,4,0,18240.0
Honda City 1.5,Honda,2009,12.506180941677357,10.915106645867503,Petrol,11,0,4583.333333333333
Tata Zest XE,Tata,2017,12.577639650232573,11.695255355062795,Diesel,3,0,30000.0
Mahindra Quanto C4,Mahindra,2013,12.691583538230217,11.050905878263567,Diesel,7,0,7875.0
Tata Indigo eCS,Tata,2016,11.982935344196433,11.552155793461898,Diesel,4,0,20800.0
Maruti Suzuki Swift,Maruti,2016,12.765691290604371,11.891368749982085,Diesel,4,0,29200.0
Hyundai Elite i20,Hyundai,2011,12.577639650232573,10.596659732783579,Petrol,9,0,4000.0
Hyundai i20 Select,Hyundai,2011,12.577639650232573,10.596659732783579,Petrol,9,0,4000.0
Chevrolet Tavera Neo,Chevrolet,2007,13.049794835104816,11.520903555205116,Diesel,13,0,7200.0
Maruti Suzuki Dzire,Maruti,2016,12.691583538230217,11.918397239722838,Diesel,4,0,30000.0
Hyundai Elite i20,Hyundai,2018,13.1421679654829,7.650168700845001,Petrol,2,0,700.0
Honda City VX,Honda,2016,13.664688831019712,11.461642696843066,Petrol,4,0,19000.0
Maruti Suzuki Dzire,Maruti,2016,13.017005083966255,7.824445930877619,Diesel,4,0,500.0
Hyundai Getz,Hyundai,2006,11.736077016252437,11.289794413577894,Petrol,14,0,5333.333333333333
Mercedes Benz C,Mercedes,2006,13.122367377396328,9.61587214452889,Petrol,14,1,1000.0
Maruti Suzuki Alto,Maruti,2005,11.461642696843066,11.082157933374816,Petrol,15,0,4062.5
Skoda Fabia,Skoda,2009,11.608244735642321,10.714439990727769,Petrol,11,0,3750.0
Maruti Suzuki Alto,Maruti,2015,,11.156264806643742,Petrol,5,0,11666.666666666666
Maruti Suzuki Ritz,Maruti,2011,12.506180941677357,10.819798284210286,Petrol,9,0,5000.0
Tata Indica V2,Tata,2009,11.608244735642321,10.308985993422082,Diesel,11,0,2500.0
Toyota Corolla Altis,Toyota,2009,12.611541086966115,11.790564777297387,Petrol,11,0,11000.0
Tata Zest XM,Tata,2018,12.468440756144114,10.203629181337648,Diesel,2,0,9000.0
Mahindra Quanto C8,Mahindra,2013,12.873904582205107,10.596659732783579,Diesel,7,0,5000.0
